"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb219710",0.540924767837568,7,"Yes","0.8025389,0.3761371,0.05355001,0.2787888,0.8523439,0.8911339,0.5641381"
"Zm00001eb281210",0.5411705,1,"No","0.5411705"
"Zm00001eb407140",0.542632315877914,2,"Yes","0.7622807,0.3237347"
"Zm00001eb059810",0.543086389116338,2,"Yes","0.8912769,0.3242909"
"Zm00001eb125290",0.543233078792908,7,"Yes","0.6416076,0.7374794,0.8410451,0.06759863,0.8850961,0.8588963,0.6309952"
"Zm00001eb174800",0.5442683,1,"No","0.5442683"
"Zm00001eb423830",0.544344657909686,3,"Yes","0.4843988,0.4333369,0.3798687"
"Zm00001eb324470",0.544424098614582,3,"Yes","0.4706638,0.2271107,0.4239693"
"Zm00001eb427300",0.544654,1,"No","0.544654"
"Zm00001eb376360",0.5446893,1,"No","0.5446893"
"Zm00001eb111000",0.5447089,1,"No","0.5447089"
"Zm00001eb025040",0.544867297445131,5,"Yes","0.8910491,0.4036708,0.9690486,0.0999361,0.3372159"
"Zm00001eb238020",0.5452261,1,"No","0.5452261"
"Zm00001eb248170",0.54531154030235,13,"Yes","0.1942813,0.5735823,0.8032655,0.8368891,0.1063014,0.05097278,0.4213516,0.9252775,0.6884353,0.2452227,0.2345276,0.6483936,0.3764932"
"Zm00001eb324430",0.5456286,1,"No","0.5456286"
"Zm00001eb113700",0.545680290290049,2,"Yes","0.3282511,0.4118495"
"Zm00001eb378060",0.54617398916122,3,"Yes","0.4326722,0.3005428,0.5901785"
"Zm00001eb011160",0.546202427272174,3,"Yes","0.8522792,0.8316977,0.1616709"
"Zm00001eb249680",0.546223045706151,3,"Yes","0.4361681,0.3990845,0.8230088"
"Zm00001eb313280",0.546467900339463,8,"Yes","0.05371357,0.8126286,0.6501857,0.4570859,0.2385999,0.7013976,0.4190517,0.4502182"
"Zm00001eb213480",0.547523449481607,5,"Yes","0.07963694,0.9405719,0.6260867,0.2436657,0.7301296"
"Zm00001eb179340",0.5475752,1,"No","0.5475752"
"Zm00001eb399180",0.548077030435963,4,"Yes","0.3925139,0.4071229,0.1369126,0.3818333"
"Zm00001eb119270",0.548136366987267,3,"Yes","0.1742713,0.6194006,0.519849"
"Zm00001eb168950",0.548424822868514,4,"Yes","0.7490303,0.1233189,0.4258592,0.9335557"
"Zm00001eb371610",0.548599269132476,3,"Yes","0.5833648,0.4217753,0.392716"
"Zm00001eb046510",0.549509321439745,7,"Yes","0.4992248,0.07229668,0.4167737,0.6173473,0.5431725,0.7331788,0.6861686"
"Zm00001eb214260",0.54976721526156,3,"Yes","0.1695271,0.8770575,0.7747286"
"Zm00001eb247860",0.5499458,1,"No","0.5499458"
"Zm00001eb205030",0.550661637670578,4,"Yes","0.1682284,0.9357084,0.4140964,0.3671098"
"Zm00001eb115520",0.5507747,1,"No","0.5507747"
"Zm00001eb265480",0.5511447,1,"No","0.5511447"
"Zm00001eb015380",0.5520336560971,3,"Yes","0.2382977,0.439758,0.8734209"
"Zm00001eb050410",0.5526646,1,"No","0.5526646"
"Zm00001eb076370",0.552905754850238,2,"Yes","0.6077255,0.3313505"
"Zm00001eb318820",0.552910187471906,2,"Yes","0.3459519,0.5260629"
"Zm00001eb068520",0.553187657582953,4,"Yes","0.1611146,0.728201,0.8748913,0.9121486"
"Zm00001eb306280",0.553576278261187,6,"Yes","0.7426272,0.4493434,0.236786,0.1935608,0.7675471,0.3452308"
"Zm00001eb397950",0.5543058,1,"No","0.5543058"
"Zm00001eb287740",0.554479845967403,8,"Yes","0.441743,0.05433707,0.7848227,0.5466914,0.372772,0.4452614,0.7024149,0.6180243"
"Zm00001eb302580",0.555667240732197,4,"Yes","0.9042046,0.3337127,0.2493766,0.5909886"
"Zm00001eb223000",0.5564635,1,"No","0.5564635"
"Zm00001eb372620",0.5565968,1,"No","0.5565968"
"Zm00001eb014500",0.5569033,1,"No","0.5569033"
"Zm00001eb152600",0.55710281486906,2,"Yes","0.3345413,0.5149005"
"Zm00001eb069500",0.5571363,1,"No","0.5571363"
"Zm00001eb356190",0.55795150330633,5,"Yes","0.421237,0.6148793,0.7103214,0.2336245,0.1481589"
"Zm00001eb213010",0.5595907,1,"No","0.5595907"
"Zm00001eb034200",0.5598382,1,"No","0.5598382"
"Zm00001eb152980",0.560334236639878,6,"Yes","0.3035966,0.08130468,0.4624828,0.7553993,0.4235829,0.9034845"
"Zm00001eb292070",0.561217906808847,3,"Yes","0.1568599,0.7008452,0.8084595"
"Zm00001eb378970",0.561614797755282,3,"Yes","0.4468713,0.3605965,0.9984751"
"Zm00001eb351050",0.562171429695891,3,"Yes","0.4410504,0.4972832,0.261884"
"Zm00001eb346680",0.562509,1,"No","0.562509"
"Zm00001eb360430",0.562713433942953,2,"Yes","0.778787,0.3387549"
"Zm00001eb168750",0.563120452411329,3,"Yes","0.4450774,0.2467312,0.8142748"
"Zm00001eb167160",0.563499427965342,2,"Yes","0.7967502,0.3402007"
"Zm00001eb043720",0.5635046112301,3,"Yes","0.446461,0.7538787,0.237746"
"Zm00001eb373810",0.563559093482979,2,"Yes","0.3401009,0.5383455"
"Zm00001eb119140",0.563665850473612,5,"Yes","0.936415,0.7314043,0.6302589,0.5908695,0.09901055"
"Zm00001eb039370",0.563924,1,"No","0.563924"
"Zm00001eb253850",0.565139813242457,16,"Yes","0.6408257,0.8111123,0.2779845,0.3756635,0.3037978,0.2944212,0.9746037,0.4634465,0.3399315,0.3025294,0.3084257,0.5240022,0.2437344,0.8881507,0.4560839,0.8615205"
"Zm00001eb359400",0.5653841,1,"No","0.5653841"
"Zm00001eb193470",0.5654664,1,"No","0.5654664"
"Zm00001eb327280",0.565566853014786,2,"Yes","0.3408907,0.9204156"
"Zm00001eb356430",0.565810186909639,2,"Yes","0.9395891,0.3422695"
"Zm00001eb377470",0.566179339744829,2,"Yes","0.8526653,0.3414559"
"Zm00001eb031900",0.5662225,1,"No","0.5662225"
"Zm00001eb048580",0.5663165,1,"No","0.5663165"
"Zm00001eb397780",0.5665191,1,"No","0.5665191"
"Zm00001eb366350",0.566817231322866,4,"Yes","0.6297793,0.339871,0.508496,0.2343064"
"Zm00001eb307860",0.5668384,1,"No","0.5668384"
"Zm00001eb431210",0.569154830163646,3,"Yes","0.7932484,0.1584678,0.8944484"
"Zm00001eb069550",0.569247100846614,5,"Yes","0.8749088,0.2351515,0.4833897,0.1955917,0.5215555"
"Zm00001eb322280",0.569326041321877,2,"Yes","0.343872,0.8917708"
"Zm00001eb290870",0.569859441339129,2,"Yes","0.3456095,0.6552625"
"Zm00001eb160490",0.569867100115924,3,"Yes","0.2412061,0.4478718,0.6324249"
"Zm00001eb098520",0.570728383471104,2,"Yes","0.3448121,0.7023505"
"Zm00001eb326010",0.571335596439726,3,"Yes","0.1585731,0.8894164,0.6780288"
"Zm00001eb094700",0.571363466174684,2,"Yes","0.3750724,0.3453218"
"Zm00001eb400580",0.571374104747683,2,"Yes","0.4963517,0.3467057"
"Zm00001eb059920",0.5720429,1,"No","0.5720429"
"Zm00001eb366690",0.57420241761762,2,"Yes","0.3805685,0.3475527"
"Zm00001eb211990",0.5743686,1,"No","0.5743686"
"Zm00001eb114380",0.574447407866158,6,"Yes","0.955738,0.6624153,0.4779602,0.82239,0.07500407,0.6113964"
"Zm00001eb088380",0.574721513459458,2,"Yes","0.3481115,0.9419179"
"Zm00001eb227120",0.576024,1,"No","0.576024"
"Zm00001eb375690",0.5765554,1,"No","0.5765554"
"Zm00001eb058570",0.5767281,1,"No","0.5767281"
"Zm00001eb127670",0.5768071,1,"No","0.5768071"
"Zm00001eb390710",0.577318,1,"No","0.577318"
"Zm00001eb237100",0.5773277,1,"No","0.5773277"
"Zm00001eb160100",0.577635035888073,3,"Yes","0.896022,0.9127616,0.1623139"
"Zm00001eb396430",0.578144176197116,2,"Yes","0.3520826,0.781719"
"Zm00001eb066020",0.578265483049945,5,"Yes","0.6571716,0.6885257,0.2349275,0.2423677,0.4784713"
"Zm00001eb341370",0.5787954,1,"No","0.5787954"
"Zm00001eb252420",0.5795798,1,"No","0.5795798"
"Zm00001eb322130",0.579688,1,"No","0.579688"
"Zm00001eb268050",0.5800447,1,"No","0.5800447"
"Zm00001eb084120",0.580335169708743,6,"Yes","0.3510061,0.7993173,0.3248233,0.09992041,0.7553386,0.5214384"
"Zm00001eb239910",0.580398080306513,2,"Yes","0.352239,0.6950349"
"Zm00001eb397900",0.581661691062537,6,"Yes","0.2125402,0.1423625,0.7825572,0.4298717,0.7824081,0.4097512"
"Zm00001eb051360",0.5828999,1,"No","0.5828999"
"Zm00001eb231210",0.5830937,1,"No","0.5830937"
"Zm00001eb399890",0.583114284904263,2,"Yes","0.3578834,0.3543379"
"Zm00001eb043490",0.5835469,1,"No","0.5835469"
"Zm00001eb284430",0.5838947,1,"No","0.5838947"
"Zm00001eb250660",0.584403554054114,8,"Yes","0.6809146,0.3211854,0.1436539,0.4266309,0.908853,0.599144,0.1265599,0.6835568"
"Zm00001eb105130",0.5849729,1,"No","0.5849729"
"Zm00001eb299970",0.585198586141873,2,"Yes","0.3559755,0.5765861"
"Zm00001eb245390",0.585429403298198,5,"Yes","0.5832521,0.7920236,0.8441246,0.09371318,0.6774819"
"Zm00001eb056720",0.585490811090956,4,"Yes","0.763354,0.4467506,0.3506355,0.2809441"
"Zm00001eb168340",0.586224590771755,4,"Yes","0.3696901,0.428699,0.3665325,0.2275439"
"Zm00001eb359100",0.586576168897712,2,"Yes","0.3570216,0.9682316"
"Zm00001eb039240",0.588193173685563,4,"Yes","0.4427293,0.3514235,0.8607549,0.2094981"
"Zm00001eb017520",0.588253041860335,2,"Yes","0.3584196,0.5344836"
"Zm00001eb251350",0.5882981,1,"No","0.5882981"
"Zm00001eb066180",0.588451119546453,4,"Yes","0.9915671,0.3513957,0.1862043,0.7509637"
"Zm00001eb175450",0.588837489405547,3,"Yes","0.666703,0.4637265,0.1804281"
"Zm00001eb154170",0.588840363034633,2,"Yes","0.6482425,0.3588188"
"Zm00001eb044860",0.5889161,1,"No","0.5889161"
"Zm00001eb195420",0.5889303,1,"No","0.5889303"
"Zm00001eb160650",0.5890426,1,"No","0.5890426"
"Zm00001eb249750",0.5900675,1,"No","0.5900675"
"Zm00001eb017130",0.5902147,1,"No","0.5902147"
"Zm00001eb356550",0.590260017210555,2,"Yes","0.8185857,0.3600025"
"Zm00001eb299160",0.5908338,1,"No","0.5908338"
"Zm00001eb324750",0.5908622,1,"No","0.5908622"
"Zm00001eb145530",0.591323653002613,2,"Yes","0.5970678,0.3657063"
"Zm00001eb216700",0.591488059926357,3,"Yes","0.9543679,0.4653284,0.4577015"
"Zm00001eb430360",0.591518462013354,4,"Yes","0.9579535,0.81755,0.3018208,0.3623484"
"Zm00001eb053420",0.592010186476597,5,"Yes","0.2424785,0.6722737,0.2459759,0.873679,0.9927235"
"Zm00001eb188960",0.592374676423517,10,"Yes","0.9959141,0.6562037,0.09832098,0.110741,0.5700488,0.6610764,0.6119015,0.4320476,0.340976,0.8907174"
"Zm00001eb040250",0.592435159949442,3,"Yes","0.4623429,0.7939737,0.216091"
"Zm00001eb046070",0.593114400060203,3,"Yes","0.9023006,0.4598253,0.312015"
"Zm00001eb366080",0.593226408874479,8,"Yes","0.6530989,0.8921799,0.7783824,0.881503,0.1701136,0.05480042,0.5066636,0.6639717"
"Zm00001eb203670",0.593498548954326,2,"Yes","0.3625212,0.5389636"
"Zm00001eb169080",0.5938562,1,"No","0.5938562"
"Zm00001eb227270",0.5946028,1,"No","0.5946028"
"Zm00001eb047740",0.594754730346864,2,"Yes","0.4863341,0.3655167"
"Zm00001eb218360",0.595616989789591,6,"Yes","0.462589,0.4166496,0.961459,0.3591052,0.2288688,0.2005915"
"Zm00001eb357900",0.5957264,1,"No","0.5957264"
"Zm00001eb070270",0.5958705,1,"No","0.5958705"
"Zm00001eb067370",0.596185153877782,3,"Yes","0.7199087,0.9348942,0.1696109"
"Zm00001eb254290",0.5967718,1,"No","0.5967718"
"Zm00001eb298660",0.597377388508361,2,"Yes","0.3660321,0.9864704"
"Zm00001eb263470",0.597660226294762,2,"Yes","0.3672309,0.7404829"
"Zm00001eb159350",0.597892515546305,2,"Yes","0.36638,0.641129"
"Zm00001eb118990",0.5980611,1,"No","0.5980611"
"Zm00001eb274430",0.598116946469185,4,"Yes","0.6017785,0.9166859,0.5401327,0.1454815"
"Zm00001eb253390",0.5982344,1,"No","0.5982344"
"Zm00001eb043240",0.5983358,1,"No","0.5983358"
"Zm00001eb334240",0.598799413287866,3,"Yes","0.5746022,0.4643893,0.2243982"
"Zm00001eb127450",0.5994285,1,"No","0.5994285"
"Zm00001eb288130",0.600068123348344,4,"Yes","0.9526211,0.3729578,0.8842432,0.1444837"
"Zm00001eb249710",0.6008415,1,"No","0.6008415"
"Zm00001eb249720",0.6008415,1,"No","0.6008415"
"Zm00001eb183010",0.6008829,1,"No","0.6008829"
"Zm00001eb055920",0.601485481742327,12,"Yes","0.844784,0.6918674,0.7756212,0.6926244,0.7274394,0.4495559,0.1006454,0.4049989,0.4533836,0.06481932,0.1635484,0.2193129"
"Zm00001eb031330",0.6025997,1,"No","0.6025997"
"Zm00001eb224110",0.602868819187586,3,"Yes","0.1820874,0.6684257,0.8480243"
"Zm00001eb028440",0.602952721376505,6,"Yes","0.3422778,0.7295741,0.2330962,0.8824243,0.9599731,0.3623327"
"Zm00001eb002540",0.603133360665858,4,"Yes","0.3434314,0.3781252,0.5569909,0.5272187"
"Zm00001eb212260",0.603228875639168,14,"Yes","0.8764638,0.5399837,0.4311895,0.6867642,0.3215623,0.6494406,0.8174095,0.03424474,0.4985941,0.3251478,0.1280987,0.7393026,0.3727146,0.1168215"
"Zm00001eb325970",0.603321797873865,5,"Yes","0.6269807,0.3111289,0.1734056,0.6927137,0.4294364"
"Zm00001eb359160",0.604179421503849,3,"Yes","0.4713674,0.5521128,0.4508166"
"Zm00001eb359170",0.604179421503849,3,"Yes","0.4713674,0.5521128,0.4508166"
"Zm00001eb020610",0.6050337,1,"No","0.6050337"
"Zm00001eb195540",0.605174859882225,3,"Yes","0.5364254,0.1816942,0.7516056"
"Zm00001eb398430",0.605310399872485,8,"Yes","0.3260535,0.1769432,0.1780491,0.3732252,0.7109862,0.8189002,0.3616765,0.610159"
"Zm00001eb427850",0.606226614858867,2,"Yes","0.4553748,0.3726081"
"Zm00001eb361320",0.606828138740756,4,"Yes","0.1550125,0.9823391,0.4043611,0.485835"
"Zm00001eb423920",0.6077996,1,"No","0.6077996"
"Zm00001eb066360",0.607885492253528,7,"Yes","0.9549925,0.597007,0.2896243,0.7004758,0.3548309,0.1001573,0.4233153"
"Zm00001eb010810",0.607914906373858,5,"Yes","0.1938821,0.9783056,0.8779093,0.2553299,0.9129531"
"Zm00001eb110870",0.6083135,1,"No","0.6083135"
"Zm00001eb322780",0.6083253,1,"No","0.6083253"
"Zm00001eb198350",0.609356284196702,4,"Yes","0.4874677,0.3650746,0.3738845,0.270815"
"Zm00001eb032060",0.609713284371544,3,"Yes","0.6119148,0.1792946,0.7115132"
"Zm00001eb276470",0.6100681,1,"No","0.6100681"
"Zm00001eb142800",0.610501246257934,4,"Yes","0.366533,0.6913946,0.5142016,0.1731781"
"Zm00001eb061190",0.610569296182088,9,"Yes","0.1646636,0.07210433,0.6242781,0.4993704,0.2161026,0.3397012,0.7936991,0.4999706,0.6685198"
"Zm00001eb142950",0.6107293,1,"No","0.6107293"
"Zm00001eb318630",0.611796098917077,3,"Yes","0.7408026,0.47635,0.2138223"
"Zm00001eb121280",0.611896262168645,9,"Yes","0.4486621,0.5670877,0.3002082,0.08861041,0.5341953,0.9594457,0.5584184,0.311903,0.1325569"
"Zm00001eb354310",0.612665989190407,3,"Yes","0.7330221,0.7095569,0.2102196"
"Zm00001eb398220",0.612736377007933,3,"Yes","0.7217681,0.3586509,0.4713924"
"Zm00001eb273850",0.61496613012726,3,"Yes","0.7847898,0.9433917,0.2327275"
"Zm00001eb273080",0.614977972134299,3,"Yes","0.3182982,0.4707836,0.9030774"
"Zm00001eb156780",0.615079184778184,10,"Yes","0.4159668,0.9755266,0.343061,0.09830658,0.7256048,0.6672734,0.6495522,0.6982056,0.1183733,0.6828407"
"Zm00001eb190990",0.615151916230391,3,"Yes","0.4812152,0.615515,0.4704528"
"Zm00001eb106680",0.615997802913886,9,"Yes","0.3514874,0.5936618,0.8410244,0.2379845,0.4485049,0.2080674,0.360622,0.3888725,0.6765949"
"Zm00001eb166180",0.61669182760732,4,"Yes","0.3823524,0.9064522,0.8392681,0.1648854"
"Zm00001eb176420",0.6176406,1,"No","0.6176406"
"Zm00001eb197620",0.617758136258615,7,"Yes","0.988231,0.1719428,0.3349851,0.6265873,0.9826184,0.1097324,0.691805"
"Zm00001eb102640",0.618175,1,"No","0.618175"
"Zm00001eb263290",0.618300467087976,3,"Yes","0.940183,0.9366701,0.1804253"
"Zm00001eb211660",0.6193327366498,3,"Yes","0.9154707,0.2783956,0.4806222"
"Zm00001eb083880",0.619955914163263,8,"Yes","0.06819855,0.732424,0.8047627,0.273826,0.5447515,0.7807354,0.9478561,0.8031622"
"Zm00001eb337350",0.6200948,1,"No","0.6200948"
"Zm00001eb019480",0.620501,1,"No","0.620501"
"Zm00001eb161480",0.6207285,1,"No","0.6207285"
"Zm00001eb241300",0.6208797,1,"No","0.6208797"
"Zm00001eb072250",0.621076,1,"No","0.621076"
"Zm00001eb285970",0.621259291689767,3,"Yes","0.5066138,0.9284316,0.1837773"
"Zm00001eb351500",0.6222674,1,"No","0.6222674"
"Zm00001eb019890",0.622682669822087,5,"Yes","0.3795063,0.4437121,0.1488037,0.5678039,0.6220968"
"Zm00001eb213450",0.6246545,1,"No","0.6246545"
"Zm00001eb004540",0.624776434280537,4,"Yes","0.9155197,0.5312091,0.4303227,0.4246556"
"Zm00001eb050670",0.624905890449883,4,"Yes","0.8363114,0.3743283,0.7972273,0.2476443"
"Zm00001eb414260",0.625045184977226,2,"Yes","0.38829,0.5503354"
"Zm00001eb192420",0.625551128008213,2,"Yes","0.9250611,0.3884642"
"Zm00001eb287680",0.626390705340137,5,"Yes","0.1710037,0.2599545,0.6489192,0.8023323,0.805002"
"Zm00001eb202530",0.626756992629053,2,"Yes","0.3893059,0.4076067"
"Zm00001eb353940",0.626853733613472,3,"Yes","0.5253361,0.7999915,0.2088995"
"Zm00001eb146920",0.626867623847685,2,"Yes","0.7196203,0.3892623"
"Zm00001eb195290",0.6269298,1,"No","0.6269298"
"Zm00001eb352820",0.627089167204927,4,"Yes","0.4303567,0.1585902,0.6460406,0.9918965"
"Zm00001eb337920",0.6271531,1,"No","0.6271531"
"Zm00001eb053560",0.627237566616688,6,"Yes","0.08958849,0.6627601,0.2943233,0.4429548,0.957243,0.9918843"
"Zm00001eb279120",0.627405060670976,3,"Yes","0.826704,0.238282,0.48957"
"Zm00001eb194110",0.627475847973296,5,"Yes","0.4407518,0.7576576,0.2684612,0.4145721,0.4760138"
"Zm00001eb190860",0.62778919858007,8,"Yes","0.3370631,0.6650231,0.06341578,0.2624277,0.391571,0.8056349,0.912306,0.7670293"
"Zm00001eb247960",0.627831746038743,2,"Yes","0.3899771,0.679269"
"Zm00001eb327020",0.6278389,1,"No","0.6278389"
"Zm00001eb234910",0.628371067609695,2,"Yes","0.3930022,0.6323974"
"Zm00001eb377990",0.628864230206809,2,"Yes","0.4560409,0.3924514"
"Zm00001eb335660",0.629082012965891,10,"Yes","0.1324271,0.468042,0.349789,0.6705923,0.6733553,0.7476542,0.890506,0.7154493,0.09986875,0.5831151"
"Zm00001eb144630",0.629580095535258,10,"Yes","0.6198414,0.2621664,0.05296598,0.2161625,0.8561874,0.9699344,0.522856,0.5243373,0.7822423,0.9038377"
"Zm00001eb122200",0.629710329922611,2,"Yes","0.5558785,0.3915433"
"Zm00001eb183500",0.630229723706786,5,"Yes","0.5522756,0.2660614,0.2765815,0.955504,0.8027254"
"Zm00001eb299670",0.630288116711917,3,"Yes","0.6361728,0.8402829,0.1917331"
"Zm00001eb214130",0.630367714655807,3,"Yes","0.1847506,0.8823542,0.6004862"
"Zm00001eb071140",0.6304822,1,"No","0.6304822"
"Zm00001eb159040",0.63066689027789,3,"Yes","0.4928818,0.2339739,0.9198762"
"Zm00001eb218210",0.631729587393824,3,"Yes","0.4909906,0.4100988,0.9456638"
"Zm00001eb197630",0.632379969704655,2,"Yes","0.7099968,0.3939938"
"Zm00001eb304720",0.6325545,1,"No","0.6325545"
"Zm00001eb003670",0.6326448,1,"No","0.6326448"
"Zm00001eb389580",0.6331958,1,"No","0.6331958"
"Zm00001eb360410",0.633384,1,"No","0.633384"
"Zm00001eb251310",0.633843947891133,3,"Yes","0.4932419,0.198384,0.8733937"
"Zm00001eb047830",0.63431190094232,5,"Yes","0.6460666,0.4398603,0.772539,0.2408233,0.4024625"
"Zm00001eb409810",0.6354566,1,"No","0.6354566"
"Zm00001eb254040",0.636075,1,"No","0.636075"
"Zm00001eb415440",0.6362296,1,"No","0.6362296"
"Zm00001eb321710",0.636730548839327,5,"Yes","0.5431922,0.6805624,0.7252824,0.2807273,0.2317904"
"Zm00001eb171760",0.6373571,1,"No","0.6373571"
"Zm00001eb344970",0.6373627,1,"No","0.6373627"
"Zm00001eb249250",0.6378698,1,"No","0.6378698"
"Zm00001eb043310",0.6386557,1,"No","0.6386557"
"Zm00001eb264410",0.639043676325149,22,"Yes","0.4728444,0.6361289,0.2664965,0.1492817,0.3722096,0.02052578,0.928191,0.6068946,0.4328582,0.472232,0.4788899,0.3894189,0.4999219,0.8344271,0.4152494,0.3527434,0.9211443,0.6871719,0.2113253,0.1018827,0.2340188,0.3810213"
"Zm00001eb421140",0.639128240399301,4,"Yes","0.7561506,0.8942731,0.4483046,0.1736766"
"Zm00001eb059040",0.6394144,1,"No","0.6394144"
"Zm00001eb149160",0.639721118434428,2,"Yes","0.3997834,0.5277315"
"Zm00001eb312080",0.640770639471711,2,"Yes","0.8166383,0.4006851"
"Zm00001eb154770",0.6409127,1,"No","0.6409127"
"Zm00001eb301200",0.6412402,1,"No","0.6412402"
"Zm00001eb431980",0.641395901040413,2,"Yes","0.7842831,0.4011977"
"Zm00001eb379580",0.641544296358208,11,"Yes","0.7917197,0.5922299,0.7530883,0.603164,0.678345,0.9078409,0.8063614,0.76612,0.6062388,0.6748372,0.04128492"
"Zm00001eb038360",0.6420462,1,"No","0.6420462"
"Zm00001eb227040",0.6427544,1,"No","0.6427544"
"Zm00001eb046860",0.64278865079407,4,"Yes","0.6745514,0.7608121,0.387003,0.2020987"
"Zm00001eb405090",0.6428963,1,"No","0.6428963"
"Zm00001eb432050",0.643641568859687,8,"Yes","0.9996487,0.4406678,0.8169359,0.1025311,0.3064327,0.3795351,0.3094375,0.9202743"
"Zm00001eb290040",0.64424019707759,3,"Yes","0.511069,0.8949989,0.1984434"
"Zm00001eb245910",0.6445446,1,"No","0.6445446"
"Zm00001eb397350",0.64476945864047,2,"Yes","0.827084,0.4061415"
"Zm00001eb400760",0.6448756,1,"No","0.6448756"
"Zm00001eb110050",0.6451028,1,"No","0.6451028"
"Zm00001eb052700",0.645762482926833,4,"Yes","0.5060592,0.1742926,0.6215346,0.6578027"
"Zm00001eb317920",0.646479571162799,4,"Yes","0.5645435,0.7721287,0.3500355,0.3855692"
"Zm00001eb255270",0.6465964,1,"No","0.6465964"
"Zm00001eb217080",0.6466229,1,"No","0.6466229"
"Zm00001eb229700",0.646722013286643,3,"Yes","0.4913419,0.7505753,0.5031573"
"Zm00001eb142510",0.6468402,1,"No","0.6468402"
"Zm00001eb337240",0.6470275,1,"No","0.6470275"
"Zm00001eb248840",0.6484872,1,"No","0.6484872"
"Zm00001eb291100",0.648975047921441,4,"Yes","0.6452658,0.7398486,0.7006586,0.1609977"
"Zm00001eb367130",0.649058869926436,3,"Yes","0.563137,0.9038318,0.1937959"
"Zm00001eb336890",0.649196768666403,7,"Yes","0.7907223,0.3433985,0.5819604,0.0718829,0.8056529,0.8267611,0.7715166"
"Zm00001eb288770",0.650045,1,"No","0.650045"
"Zm00001eb166150",0.650214152918451,3,"Yes","0.1988072,0.6749561,0.8594119"
"Zm00001eb354820",0.650678702988121,3,"Yes","0.5024936,0.7340533,0.2150659"
"Zm00001eb287880",0.650901566292132,3,"Yes","0.2908073,0.5474363,0.5072249"
"Zm00001eb142090",0.651501808267248,3,"Yes","0.57066,0.9543029,0.1952506"
"Zm00001eb224250",0.652327741517744,2,"Yes","0.4105328,0.6253408"
"Zm00001eb124790",0.652685,1,"No","0.652685"
"Zm00001eb416940",0.6530111069498,4,"Yes","0.8849795,0.1666163,0.7650704,0.5340643"
"Zm00001eb182700",0.6534368,1,"No","0.6534368"
"Zm00001eb194400",0.6539818,1,"No","0.6539818"
"Zm00001eb104430",0.6540086,1,"No","0.6540086"
"Zm00001eb365150",0.6542869,1,"No","0.6542869"
"Zm00001eb391220",0.6547588,1,"No","0.6547588"
"Zm00001eb036250",0.6551898,1,"No","0.6551898"
"Zm00001eb272990",0.655512422858785,2,"Yes","0.7818015,0.414836"
"Zm00001eb229120",0.656214,1,"No","0.656214"
"Zm00001eb152240",0.6562203,1,"No","0.6562203"
"Zm00001eb169430",0.656268244479698,2,"Yes","0.6530651,0.4147786"
"Zm00001eb013040",0.656370839222499,2,"Yes","0.6344661,0.4138076"
"Zm00001eb359340",0.6566955,1,"No","0.6566955"
"Zm00001eb390310",0.6572095,1,"No","0.6572095"
"Zm00001eb398050",0.657287942917348,5,"Yes","0.4004786,0.3793127,0.85981,0.8572003,0.456068"
"Zm00001eb277150",0.657427910282164,4,"Yes","0.9888508,0.529792,0.3929345,0.3700843"
"Zm00001eb277160",0.657427910282164,4,"Yes","0.9888508,0.529792,0.3929345,0.3700843"
